4 bedroom house for rent at East Legon,4,4,[ disclosed on request] ,4 bedroom house for rent at East Legon
"2 bedroom furnished house for rent at Cantonments, ",2,3,"11,500 ","2 bedroom furnished house for rent at Cantonments, "
3 bedroom house for rent at Adenta municipal,3,5,"2,500 ",3 bedroom house for rent at Adenta municipal
3 bedroom house for rent at Adenta-Oyarifa,3,3,"1,800 ",3 bedroom house for rent at Adenta-Oyarifa
5 bedroom house for rent at Ablekuma,5,3,"1,700 ",5 bedroom house for rent at Ablekuma
3 bedroom house for rent at Spintex,3,2,"1,200 ",3 bedroom house for rent at Spintex
10 bedroom house for rent at Airport Area,10,6,"43,511 ",10 bedroom house for rent at Airport Area
5 bedroom house for rent at North Kaneshie,5,4,"8,158 ",5 bedroom house for rent at North Kaneshie
5 bedroom house for rent at Bortianor,5,3,"1,600 ",5 bedroom house for rent at Bortianor
4 bedroom house for rent at East Legon,4,4,"9,790 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at  SAKUMONO,4,4,"8,158 ",4 bedroom house for rent at  SAKUMONO
5 bedroom house for rent at SPINTEX,5,5,"5,439 ",5 bedroom house for rent at SPINTEX
2 bedroom house for rent at SPINTEX,2,3,"1,500 ",2 bedroom house for rent at SPINTEX
3 bedroom house for rent at Tantra,3,2,"2,200 ",3 bedroom house for rent at Tantra
5 bedroom house for rent at Manet Ville,5,6,"8,158 ",5 bedroom house for rent at Manet Ville
5 bedroom house for rent at Abelemkpe,5,6,"10,878 ",5 bedroom house for rent at Abelemkpe
4 bedroom house for rent at SPINTEX,4,3,"3,000 ",4 bedroom house for rent at SPINTEX
3 bedroom house for rent at Kasoa,3,4,"3,500 ",3 bedroom house for rent at Kasoa
5 bedroom house for rent at Ablekuma,5,3,"1,700 ",5 bedroom house for rent at Ablekuma
3 bedroom house for rent at Spintex,3,2,"1,200 ",3 bedroom house for rent at Spintex
10 bedroom house for rent at Airport Area,10,6,"43,511 ",10 bedroom house for rent at Airport Area
5 bedroom house for rent at North Kaneshie,5,4,"8,158 ",5 bedroom house for rent at North Kaneshie
5 bedroom house for rent at Bortianor,5,3,"1,600 ",5 bedroom house for rent at Bortianor
4 bedroom house for rent at East Legon,4,4,"9,790 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at  SAKUMONO,4,4,"8,158 ",4 bedroom house for rent at  SAKUMONO
5 bedroom house for rent at SPINTEX,5,5,"5,439 ",5 bedroom house for rent at SPINTEX
"4 bedroom house for rent at Spintex, Baatsona",4,5,"4,351 ","4 bedroom house for rent at Spintex, Baatsona"
3 bedroom house for rent at East legon Adjiringanor,3,3,"3,263 ",3 bedroom house for rent at East legon Adjiringanor
2 bedroom house for rent at Dnsoman Ave Maria,2,2,"2,719 ",2 bedroom house for rent at Dnsoman Ave Maria
4 bedroom house for rent at East legon trasacco valley,4,5,"10,878 ",4 bedroom house for rent at East legon trasacco valley
3 bedroom house for rent at Trasacco valley,3,4,"5,439 ",3 bedroom house for rent at Trasacco valley
3 bedroom house for rent at East Legon dell hospital area,3,4,"6,527 ",3 bedroom house for rent at East Legon dell hospital area
3 bedroom house for rent at East Legon Hills,3,3,"2,000 ",3 bedroom house for rent at East Legon Hills
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
2 bedroom house for rent at East Legon hills,2,3,"2,000 ",2 bedroom house for rent at East Legon hills
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
4 bedroom house for rent at East legon,4,5,"19,036 ",4 bedroom house for rent at East legon
"4 bedroom house for rent at East Legon , ability",4,5,"6,527 ","4 bedroom house for rent at East Legon , ability"
2 bedroom house for rent at East Legon ARS round about,2,3,"2,176 ",2 bedroom house for rent at East Legon ARS round about
"5 bedroom house for rent at East Legon , Ambasadorial area",5,6,"19,036 ","5 bedroom house for rent at East Legon , Ambasadorial area"
3 bedroom house for rent at East Legon Lagos Avenue,3,4,"16,317 ",3 bedroom house for rent at East Legon Lagos Avenue
4 bedroom house for rent at Airport Hills,4,5,"29,914 ",4 bedroom house for rent at Airport Hills
"5 bedroom house for rent at East Legon, N.T.H.C.",5,3,"8,158 ","5 bedroom house for rent at East Legon, N.T.H.C."
4 bedroom house for rent at East Legon A&C mall,4,5,"19,036 ",4 bedroom house for rent at East Legon A&C mall
3 bedroom house for rent at East Legon,3,4,"5,983 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco valley for rent,5,6,"8,158 ",5 bedroom house for rent at Trasacco valley for rent
"4 bedroom house for rent at Trasacco valley,",4,5,"8,158 ","4 bedroom house for rent at Trasacco valley,"
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
2 bedroom house for rent at East Legon hills,2,3,"2,000 ",2 bedroom house for rent at East Legon hills
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon Lagos Avenue,3,4,"16,317 ",3 bedroom house for rent at East Legon Lagos Avenue
"4 bedroom house for rent at East Legon , ability",4,5,"6,527 ","4 bedroom house for rent at East Legon , ability"
2 bedroom house for rent at East Legon ARS round about,2,3,"2,176 ",2 bedroom house for rent at East Legon ARS round about
4 bedroom house for rent at East Legon A&C mall,4,5,"19,036 ",4 bedroom house for rent at East Legon A&C mall
3 bedroom house for rent at East Legon,3,4,"5,983 ",3 bedroom house for rent at East Legon
"5 bedroom house for rent at East Legon , Ambasadorial area",5,6,"19,036 ","5 bedroom house for rent at East Legon , Ambasadorial area"
"4 bedroom house for rent at Trasacco valley,",4,5,"8,158 ","4 bedroom house for rent at Trasacco valley,"
4 bedroom house for rent at Airport Hills,4,5,"29,914 ",4 bedroom house for rent at Airport Hills
"5 bedroom house for rent at East Legon, N.T.H.C.",5,3,"8,158 ","5 bedroom house for rent at East Legon, N.T.H.C."
5 bedroom house for rent at Trasacco valley for rent,5,6,"8,158 ",5 bedroom house for rent at Trasacco valley for rent
4 bedroom house for rent at East Legon. 69,4,5,"8,158 ",4 bedroom house for rent at East Legon. 69
3 bedroom house for rent at East Legon America house,3,4,"9,246 ",3 bedroom house for rent at East Legon America house
5 bedroom house for rent at East Legon,5,6,"8,158 ",5 bedroom house for rent at East Legon
"4 bedroom house for rent at East Legon , ability",4,5,"6,527 ","4 bedroom house for rent at East Legon , ability"
4 bedroom house for rent at East Legon,4,5,"10,878 ",4 bedroom house for rent at East Legon
2 bedroom house for rent at East Legon ARS round about,2,3,"2,176 ",2 bedroom house for rent at East Legon ARS round about
"5 bedroom house for rent at East Legon , Ambasadorial area",5,6,"19,036 ","5 bedroom house for rent at East Legon , Ambasadorial area"
3 bedroom house for rent at East Legon Lagos Avenue,3,4,"16,317 ",3 bedroom house for rent at East Legon Lagos Avenue
"5 bedroom house for rent at East Legon, N.T.H.C.",5,3,"8,158 ","5 bedroom house for rent at East Legon, N.T.H.C."
4 bedroom house for rent at East Legon A&C mall,4,5,"19,036 ",4 bedroom house for rent at East Legon A&C mall
3 bedroom house for rent at East Legon,3,4,"5,983 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco valley for rent,5,6,"8,158 ",5 bedroom house for rent at Trasacco valley for rent
"4 bedroom house for rent at Trasacco valley,",4,5,"8,158 ","4 bedroom house for rent at Trasacco valley,"
4 bedroom house for rent at Airport Hills,4,5,"29,914 ",4 bedroom house for rent at Airport Hills
"4 bedroom house for rent at Manet Palm Estate, East Legon",4,5,"4,351 ","4 bedroom house for rent at Manet Palm Estate, East Legon"
4 bedroom house for rent at East Legon. 69,4,5,"8,158 ",4 bedroom house for rent at East Legon. 69
3 bedroom house for rent at East Legon,3,4,"6,527 ",3 bedroom house for rent at East Legon
"5 bedroom furnished house for rent at trasacco valley, eastlegon",5,6,"27,195 ","5 bedroom furnished house for rent at trasacco valley, eastlegon"
5 bedroom furnished house for rent at East Legon,5,6,"19,036 ",5 bedroom furnished house for rent at East Legon
5 bedroom house for rent at East Legon,5,6,"11,966 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at East legon hills,4,5,"3,535 ",4 bedroom house for rent at East legon hills
4 bedroom house for rent at Trasacco valley,4,5,"8,158 ",4 bedroom house for rent at Trasacco valley
3 bedroom house for rent at East Legon,3,4,"4,351 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon - Trasacco Estate Road,5,6,"32,633 ",5 bedroom house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"7,614 ",3 bedroom house for rent at East Legon
2 bedroom house for rent at East Legon hills,2,2,"7,071 ",2 bedroom house for rent at East Legon hills
4 bedroom furnished house for rent at Trasacco valley,4,5,"27,195 ",4 bedroom furnished house for rent at Trasacco valley
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Labone,3,4,"19,036 ",3 bedroom house for rent at Labone
3 bedroom house for rent at East Legon,3,4,"8,158 ",3 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
3 bedroom furnished house for rent at East Legon - Trasacco Estate Road,3,4,"8,158 ",3 bedroom furnished house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"5,439 ",3 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"24,475 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"3,263 ",3 bedroom house for rent at East Legon
3 bedroom house for rent at eastlegon ars,3,2,"2,719 ",3 bedroom house for rent at eastlegon ars
3 bedroom house for rent at West Legon,3,4,"16,317 ",3 bedroom house for rent at West Legon
4 bedroom house for rent at Trasacco valley,4,5,"8,158 ",4 bedroom house for rent at Trasacco valley
4 bedroom furnished house for rent at East Legon,4,5,"19,036 ",4 bedroom furnished house for rent at East Legon
5 bedroom house for rent at East Legon,5,6,"9,790 ",5 bedroom house for rent at East Legon
"3 bedroom furnished house for rent at East legon, extension",3,3,"10,878 ","3 bedroom furnished house for rent at East legon, extension"
2 bedroom house for rent at East Legon,2,4,"5,439 ",2 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"8,158 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,3,"4,079 ",3 bedroom house for rent at East Legon
"5 bedroom furnished house for rent at trasacco valley, eastlegon",5,6,"27,195 ","5 bedroom furnished house for rent at trasacco valley, eastlegon"
3 bedroom house for rent at East Legon,3,4,"6,527 ",3 bedroom house for rent at East Legon
5 bedroom furnished house for rent at East Legon,5,6,"19,036 ",5 bedroom furnished house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"11,422 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at West Legon,5,6,"8,702 ",5 bedroom house for rent at West Legon
5 bedroom house for rent at East Legon,5,6,"11,966 ",5 bedroom house for rent at East Legon
4 bedroom house for rent at East legon hills,4,5,"3,535 ",4 bedroom house for rent at East legon hills
4 bedroom house for rent at Cantonments,4,5,"24,475 ",4 bedroom house for rent at Cantonments
5 bedroom house for rent at East Legon,5,6,"11,966 ",5 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"4,351 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at East Legon - Trasacco Estate Road,5,6,"32,633 ",5 bedroom house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"7,614 ",3 bedroom house for rent at East Legon
2 bedroom house for rent at East Legon hills,2,2,"7,071 ",2 bedroom house for rent at East Legon hills
4 bedroom furnished house for rent at Trasacco valley,4,5,"27,195 ",4 bedroom furnished house for rent at Trasacco valley
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at Labone,3,4,"19,036 ",3 bedroom house for rent at Labone
3 bedroom house for rent at East Legon,3,4,"8,158 ",3 bedroom house for rent at East Legon
4 bedroom house for rent at East Legon,4,5,"5,439 ",4 bedroom house for rent at East Legon
3 bedroom house for rent at East Legon,3,4,"5,439 ",3 bedroom house for rent at East Legon
3 bedroom furnished house for rent at East Legon - Trasacco Estate Road,3,4,"8,158 ",3 bedroom furnished house for rent at East Legon - Trasacco Estate Road
4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"24,475 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
3 bedroom house for rent at East Legon,3,4,"3,263 ",3 bedroom house for rent at East Legon
5 bedroom house for rent at Trasacco valley,5,6,"32,633 ",5 bedroom house for rent at Trasacco valley
3 bedroom house for rent at East Legon,3,4,"4,351 ",3 bedroom house for rent at East Legon
3 bedroom house for rent at East Airport,3,3,"11,966 ",3 bedroom house for rent at East Airport
4 bedroom house for rent at East legon,4,5,"13,597 ",4 bedroom house for rent at East legon
4 bedroom house for rent at eastlegon American house,4,5,"8,158 ",4 bedroom house for rent at eastlegon American house
3 bedroom furnished house for rent at East legon,3,2,"4,895 ",3 bedroom furnished house for rent at East legon
2 bedroom house for rent at East Legon,2,2,"6,527 ",2 bedroom house for rent at East Legon
4 bedroom furnished house for rent at East Legon - Trasacco Estate Road,4,5,"13,597 ",4 bedroom furnished house for rent at East Legon - Trasacco Estate Road
4 bedroom house for rent at East Airport,4,4,"9,790 ",4 bedroom house for rent at East Airport
4 bedroom house for rent at Eastlegon,4,5,"27,195 ",4 bedroom house for rent at Eastlegon
3 bedroom house for rent at eastlegon American house,3,4,"3,807 ",3 bedroom house for rent at eastlegon American house
5 bedroom furnished house for rent at Spintex,5,5,"14,141 ",5 bedroom furnished house for rent at Spintex
4 bedroom house for rent at East legon,4,5,"5,439 ",4 bedroom house for rent at East legon
3 bedroom furnished house for rent at East Legon,3,3,"4,351 ",3 bedroom furnished house for rent at East Legon
4 bedroom house for rent at East Airport,4,4,"10,878 ",4 bedroom house for rent at East Airport
4 bedroom house for rent at Eastlegon,4,5,"16,317 ",4 bedroom house for rent at Eastlegon
4 bedroom house for rent at Airport,4,5,"11,422 ",4 bedroom house for rent at Airport
4 bedroom house for rent at East Legon,4,3,"10,878 ",4 bedroom house for rent at East Legon
7 bedroom house for rent at eastlegon American house,7,8,"10,878 ",7 bedroom house for rent at eastlegon American house
4 bedroom house for rent at 4,4,5,"13,597 ",4 bedroom house for rent at 4
4 bedroom furnished house for rent at East Legon (trassaco),4,3,"7,071 ",4 bedroom furnished house for rent at East Legon (trassaco)
3 bedroom house for rent at East legon American house,3,4,"10,878 ",3 bedroom house for rent at East legon American house
2 bedroom house for rent at East Legon,2,2,"1,800 ",2 bedroom house for rent at East Legon
